city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.624,0,1,0,0,0,10,2,0,10,166,1.0
0.855,0,1,1,1,0,8,1,0,10,204,0.0
0.6659999999999999,0,1,1,1,0,1,5,0,0,98,0.0
0.7659999999999999,0,0,2,0,0,4,3,0,1,9,0.0
0.5579999999999999,0,0,1,0,0,3,3,0,1,67,1.0
0.92,1,1,2,0,0,8,2,0,1,43,0.0
0.698,0,1,0,1,0,12,6,0,1,11,0.0
0.92,0,0,0,4,0,7,6,0,0,28,0.0
0.92,0,0,0,0,0,6,2,0,1,39,0.0
0.92,0,0,0,4,0,9,2,0,0,42,0.0
0.92,0,1,0,0,0,5,2,0,2,17,0.0
0.698,0,0,1,0,0,1,2,0,0,12,1.0
0.8959999999999999,0,0,1,2,0,2,2,0,0,54,0.0
0.924,0,0,1,2,0,3,0,1,1,17,0.0
0.897,0,0,1,0,0,3,0,2,0,26,0.0
0.624,0,1,0,0,0,1,6,0,1,10,1.0
0.64,0,1,0,0,0,14,4,0,1,148,0.0
0.887,0,1,0,2,0,9,0,0,0,5,0.0
0.884,0,0,2,0,0,15,0,0,1,13,1.0
0.92,0,0,1,0,0,4,3,3,1,151,0.0
0.92,0,0,1,0,0,0,3,0,0,15,1.0
0.847,0,1,0,0,0,15,2,0,3,35,0.0
0.91,0,1,0,0,0,1,1,1,10,130,0.0
0.624,0,0,1,2,0,5,1,1,0,46,1.0
0.856,0,0,0,1,0,9,1,0,1,119,0.0
0.92,0,1,0,0,0,9,0,0,2,43,0.0
0.682,0,1,0,0,0,7,0,0,1,39,0.0
0.92,0,1,0,0,0,13,3,1,4,21,0.0
0.698,0,1,2,0,0,5,5,3,2,238,0.0
0.624,0,1,0,0,0,4,5,1,1,21,0.0
0.926,0,0,0,2,0,1,5,4,0,53,0.0
0.527,0,1,0,0,0,10,0,2,2,38,1.0
0.92,0,0,0,0,0,18,2,0,10,32,0.0
0.92,0,0,1,0,0,4,2,0,0,38,1.0
0.897,0,0,2,1,0,4,4,0,1,17,0.0
0.92,0,1,0,0,0,1,2,0,10,20,0.0
0.92,0,1,0,0,3,17,5,0,10,81,0.0
0.624,0,1,1,1,0,7,2,2,1,82,1.0
0.92,0,0,1,0,0,3,2,2,0,54,1.0
0.91,0,1,0,1,0,16,3,0,2,170,0.0
0.92,0,0,0,4,0,3,3,0,0,7,0.0
0.884,0,0,1,2,0,8,3,0,1,113,0.0
0.855,0,1,0,1,0,4,3,3,1,39,0.0
0.884,0,1,0,1,0,13,4,0,10,36,0.0
0.843,0,1,0,0,0,1,5,0,10,25,0.0
0.624,0,1,0,0,0,2,0,0,2,14,1.0
0.754,0,1,0,0,0,8,1,0,4,40,0.0
0.794,0,1,0,0,0,1,1,0,4,15,0.0
0.92,0,1,0,0,0,1,2,0,10,57,0.0
0.92,0,1,0,1,1,5,0,1,1,129,0.0
0.878,0,1,0,3,0,1,1,0,10,98,0.0
0.624,0,1,0,0,0,10,4,0,2,11,1.0
0.579,0,0,1,2,0,2,4,0,0,158,0.0
0.855,0,0,0,1,0,1,3,1,10,78,0.0
0.924,1,0,2,0,0,19,2,0,4,81,0.0
0.624,0,1,0,0,0,6,1,1,1,11,1.0
0.895,0,1,0,0,0,1,1,1,10,146,0.0
0.624,0,1,0,0,2,10,2,0,4,45,1.0
0.92,0,1,0,0,0,6,0,0,1,6,0.0
0.624,0,1,1,0,0,0,5,3,1,5,1.0
0.6890000000000001,0,0,1,2,0,3,5,3,1,26,1.0
0.92,0,0,1,2,0,10,5,3,1,32,1.0
0.92,0,0,0,1,0,15,5,3,1,46,1.0
0.887,0,1,0,0,0,9,5,0,0,43,1.0
0.939,0,1,0,2,0,1,3,0,0,69,0.0
0.804,0,1,0,2,0,12,3,0,1,20,0.0
0.767,0,1,2,0,0,7,3,0,1,99,0.0
0.887,0,1,2,0,0,1,6,0,10,4,0.0
0.924,0,0,1,0,0,6,6,0,2,21,0.0
0.92,1,1,0,1,0,1,5,0,10,15,1.0
0.926,1,0,1,2,0,9,5,0,1,48,0.0
0.926,0,1,0,1,0,1,3,0,10,74,1.0
0.887,0,1,1,2,0,10,3,0,1,78,0.0
0.624,0,1,1,0,0,5,1,3,2,44,0.0
0.899,0,1,0,0,0,1,0,1,1,114,0.0
0.6659999999999999,0,1,0,2,0,19,5,0,1,26,0.0
0.8270000000000001,0,1,0,1,0,7,0,0,1,56,0.0
0.926,0,1,0,1,0,14,2,0,0,62,1.0
0.92,0,1,0,1,0,1,1,1,2,106,0.0
0.92,0,1,0,0,0,11,1,1,1,67,0.0
0.527,0,0,0,2,0,3,1,1,0,34,0.0
0.91,0,0,0,2,0,9,1,1,0,37,0.0
0.92,0,1,0,1,0,1,2,0,10,161,0.0
0.92,0,1,0,0,0,8,0,1,1,30,0.0
0.92,0,1,0,0,0,1,6,4,1,77,0.0
0.92,0,0,0,1,0,4,2,0,1,100,0.0
0.6659999999999999,0,1,2,0,0,4,2,0,0,22,0.0
0.926,0,1,0,1,5,19,2,0,0,18,0.0
0.843,0,0,1,0,0,2,2,0,0,23,0.0
0.893,0,1,2,0,0,11,2,0,1,52,0.0
0.91,0,0,0,0,0,2,2,0,0,30,0.0
0.92,0,1,0,0,0,9,1,0,10,80,0.0
0.6890000000000001,0,0,0,0,0,3,3,1,3,84,0.0
0.884,0,1,0,1,0,1,3,1,2,64,0.0
0.516,0,1,1,0,0,3,6,0,1,32,0.0
0.624,0,0,0,0,0,2,6,0,1,15,1.0
0.92,0,1,0,0,3,2,6,0,1,42,1.0
0.624,0,0,0,0,0,3,6,0,1,22,1.0
0.92,0,1,0,0,0,19,6,0,2,96,1.0
0.92,0,1,0,1,0,14,2,0,4,31,0.0
0.479,0,1,1,3,0,1,2,0,10,44,0.0
0.8959999999999999,0,1,0,1,4,1,2,0,10,157,0.0
0.926,0,1,0,0,0,14,0,0,4,23,0.0
0.74,0,1,2,0,0,14,0,0,10,12,0.0
0.939,0,0,0,4,0,3,0,0,0,52,0.0
0.899,0,1,2,0,0,8,3,3,1,19,0.0
0.527,0,1,0,0,0,3,0,0,1,25,1.0
0.91,0,1,0,1,0,8,2,0,1,7,0.0
0.92,0,1,0,0,0,16,2,0,3,81,0.0
0.91,0,1,0,0,0,1,5,0,4,105,0.0
0.6659999999999999,0,0,1,0,0,3,3,0,1,18,0.0
0.897,0,1,0,1,2,1,5,3,2,28,0.0
0.92,0,1,0,0,0,1,1,1,3,12,0.0
0.624,1,1,0,1,0,7,0,0,1,12,1.0
0.802,1,1,0,0,0,12,4,0,0,64,0.0
0.8959999999999999,0,0,0,4,0,7,4,0,0,50,0.0
0.624,0,1,0,0,0,2,4,0,2,43,1.0
0.92,1,0,1,0,0,10,4,2,10,112,1.0
0.878,0,1,0,1,0,1,7,0,10,44,0.0
0.91,0,1,0,1,0,1,6,0,3,28,0.0
0.92,0,0,0,4,0,3,6,0,0,15,0.0
0.804,0,1,0,1,0,7,0,0,1,88,0.0
0.926,0,0,0,1,0,1,0,0,0,94,0.0
0.926,0,1,0,1,0,1,0,0,1,56,0.0
0.924,0,0,0,4,0,3,0,0,0,314,0.0
0.763,0,0,1,0,0,5,6,0,1,44,0.0
0.6659999999999999,0,0,0,4,0,0,6,0,0,7,0.0
0.579,0,1,0,0,0,7,1,0,1,9,0.0
0.92,0,0,0,1,0,1,1,0,10,88,1.0
0.924,0,1,0,0,0,5,5,3,1,105,0.0
0.698,0,1,0,0,0,14,0,0,2,32,0.0
0.92,2,0,0,1,0,4,1,0,2,29,0.0
0.92,0,1,0,0,0,1,1,0,1,50,0.0
0.893,0,1,1,0,0,5,6,0,1,20,0.0
0.855,0,1,0,1,0,16,1,4,1,114,0.0
0.855,1,0,1,1,0,10,1,4,3,98,0.0
0.624,1,1,0,0,0,12,0,0,2,94,1.0
0.897,1,1,0,1,0,7,0,0,0,83,0.0
0.624,0,0,1,1,0,1,6,0,1,218,0.0
0.92,0,0,0,0,0,2,6,0,1,34,1.0
0.924,0,0,1,0,0,4,6,0,1,50,1.0
0.698,0,1,0,0,0,1,5,0,10,11,0.0
0.55,0,1,0,0,0,6,0,0,3,32,1.0
0.92,0,0,1,0,0,5,3,0,4,48,0.0
0.913,0,1,0,2,0,14,5,0,10,14,0.0
0.939,0,1,2,1,5,1,5,0,10,80,0.0
0.92,0,1,0,0,0,15,5,0,1,328,0.0
0.743,0,0,0,0,0,1,5,0,10,7,0.0
0.92,0,0,1,0,0,6,5,2,2,52,1.0
0.8270000000000001,0,1,1,0,0,3,1,0,2,38,0.0
0.91,0,1,0,1,0,1,1,0,10,14,0.0
0.92,0,1,0,0,0,19,7,0,1,44,0.0
0.794,0,1,0,0,2,1,1,4,1,21,0.0
0.91,0,0,1,1,0,14,1,4,2,76,1.0
0.92,0,1,1,0,0,1,0,4,10,54,0.0
0.624,0,1,0,0,0,7,5,4,0,56,0.0
0.698,1,0,0,1,0,4,2,0,1,51,0.0
0.725,0,0,0,1,0,8,2,0,2,10,1.0
0.939,0,1,0,3,0,15,0,1,2,40,0.0
0.92,0,1,0,0,0,15,7,0,10,33,0.0
0.91,0,1,0,2,0,1,7,0,2,30,0.0
0.624,1,1,0,0,0,1,2,0,1,39,0.0
0.92,0,0,1,2,0,2,0,0,0,25,1.0
0.92,0,1,0,4,0,9,5,0,10,46,0.0
0.92,0,1,0,0,1,1,1,0,10,14,0.0
0.884,2,1,0,1,0,10,1,0,10,141,0.0
0.624,0,1,1,1,0,3,1,0,1,70,1.0
0.92,0,1,0,2,0,6,6,0,2,62,0.0
0.624,0,0,1,2,0,2,6,0,0,43,0.0
0.92,0,1,0,1,2,1,0,0,10,135,0.0
0.843,0,0,1,0,0,4,0,0,0,30,1.0
0.55,0,1,0,0,0,5,5,0,1,104,1.0
0.92,0,1,0,1,0,1,4,0,3,134,0.0
0.893,0,1,0,1,0,17,0,0,10,85,0.0
0.893,0,0,1,0,0,7,0,0,0,39,0.0
0.754,0,1,1,2,0,4,2,0,1,158,0.0
0.92,0,1,0,0,0,5,0,1,1,102,0.0
0.698,1,0,0,2,0,0,0,1,10,67,0.0
0.926,0,1,0,0,0,6,0,0,10,84,0.0
0.624,0,1,1,0,0,3,5,2,1,43,1.0
0.939,0,0,1,0,0,2,5,2,1,94,0.0
0.855,0,1,0,1,0,10,5,2,1,59,0.0
0.91,1,0,0,0,0,1,2,0,1,47,0.0
0.887,0,1,1,0,0,1,0,0,1,23,0.0
0.897,0,1,0,1,0,7,5,3,1,12,0.0
0.92,0,1,0,0,0,4,5,3,1,96,1.0
0.897,0,0,1,0,0,7,0,0,1,74,0.0
0.91,0,0,1,0,0,9,0,0,1,22,0.0
0.624,0,0,0,0,2,3,0,0,2,151,1.0
0.624,0,1,0,1,0,7,2,4,1,59,0.0
0.91,0,1,0,3,0,1,0,0,10,40,0.0
0.92,1,0,0,0,1,13,1,1,2,12,0.0
0.754,1,1,0,1,0,14,1,1,2,47,0.0
0.794,0,1,0,0,0,7,1,1,1,6,1.0
0.527,0,0,2,0,3,4,1,1,1,35,0.0
0.92,0,0,1,0,3,11,1,1,1,46,0.0
0.91,0,1,0,0,3,1,2,0,10,57,0.0
0.624,0,1,0,0,0,9,3,0,10,24,1.0
0.895,0,0,0,2,0,7,3,0,10,86,0.0
0.878,0,0,1,2,0,12,3,0,4,10,0.0
0.897,0,1,0,0,0,5,5,1,3,30,0.0
0.92,1,1,0,1,0,1,4,1,1,28,0.0
0.903,1,1,1,1,0,15,2,0,1,224,0.0
0.897,0,0,1,0,0,7,2,0,2,46,1.0
0.92,0,1,0,0,0,7,5,0,1,192,0.0
0.92,0,1,0,1,0,5,2,0,1,9,0.0
0.624,0,1,0,0,0,5,0,1,1,34,1.0
0.92,0,1,2,0,0,15,1,0,2,18,0.0
0.89,0,1,0,2,0,1,6,0,10,43,0.0
0.92,0,0,1,0,0,13,6,0,0,256,0.0
0.939,0,1,0,0,0,1,6,0,1,59,0.0
0.91,2,1,0,1,0,9,0,0,1,33,0.0
0.624,2,0,0,0,0,0,3,0,0,66,1.0
0.91,0,1,0,0,0,1,2,0,3,82,0.0
0.897,0,1,0,0,0,9,1,0,1,246,0.0
0.92,0,1,0,0,4,10,1,0,3,50,0.0
0.848,0,1,0,0,0,15,1,0,3,85,0.0
0.91,0,1,0,0,0,3,5,0,1,2,0.0
0.698,0,1,0,0,0,13,5,0,1,18,1.0
0.92,1,1,0,0,0,4,4,0,2,17,0.0
0.89,0,0,1,0,0,7,4,0,1,152,1.0
0.802,0,1,0,0,0,5,0,0,2,22,0.0
0.92,0,1,0,0,0,1,0,0,1,24,1.0
0.925,0,1,0,2,0,9,1,0,1,68,0.0
0.92,0,1,0,0,0,10,2,0,1,57,1.0
0.92,0,1,0,1,0,13,4,4,3,266,0.0
0.92,0,0,0,0,3,1,4,0,1,48,0.0
0.92,0,1,0,0,0,1,0,1,10,43,0.0
0.926,1,1,0,0,0,15,1,0,2,5,1.0
0.866,0,1,0,0,0,7,0,0,1,47,0.0
0.91,0,1,0,0,0,6,0,0,1,65,0.0
0.92,1,1,0,1,0,12,2,0,4,44,0.0
0.89,0,1,0,0,0,1,4,0,1,31,0.0
0.91,0,1,0,1,2,19,4,0,1,15,0.0
0.91,0,1,0,0,0,10,3,0,3,105,0.0
0.899,0,1,0,0,0,1,2,0,10,50,0.0
0.926,0,1,2,0,4,7,0,0,2,19,0.0
0.926,0,1,0,0,0,19,0,0,10,6,0.0
0.92,0,0,1,1,0,6,0,0,0,14,1.0
0.743,0,1,0,2,0,1,4,0,1,132,0.0
0.624,0,1,0,1,0,5,2,0,1,69,0.0
0.855,0,1,0,1,0,8,2,0,2,41,1.0
0.92,0,0,0,0,0,19,2,0,1,88,0.0
0.91,0,0,0,2,0,7,4,2,10,32,0.0
0.92,0,1,0,0,2,9,3,0,1,91,0.0
0.624,0,1,0,0,0,2,2,0,1,58,1.0
0.624,0,1,1,1,0,13,2,0,2,166,0.0
0.92,0,1,0,0,0,4,0,0,3,52,0.0
0.743,0,1,2,0,0,2,1,0,1,16,0.0
0.92,0,1,0,0,0,6,1,0,2,83,0.0
0.855,0,1,0,1,0,18,1,0,1,88,0.0
0.91,0,1,0,2,0,16,1,0,1,282,0.0
0.624,0,1,1,0,0,0,0,0,1,94,1.0
0.91,0,1,0,0,0,7,1,0,1,8,0.0
0.579,0,1,0,0,0,5,1,0,1,21,0.0
0.887,0,1,0,0,0,10,1,0,0,102,0.0
0.691,0,0,1,2,0,2,1,0,0,55,0.0
0.895,0,1,2,1,0,9,5,1,2,26,0.0
0.698,0,0,1,0,0,2,5,0,0,16,0.0
0.92,0,1,0,1,0,11,0,2,1,314,0.0
0.624,0,1,0,1,0,19,0,2,0,58,1.0
0.624,0,1,0,0,0,5,1,0,1,42,0.0
0.92,0,0,0,0,0,10,3,0,10,36,1.0
0.7759999999999999,0,1,1,0,0,10,4,0,1,104,0.0
0.624,0,1,0,1,0,11,4,0,2,158,0.0
0.7390000000000001,0,0,1,0,0,0,4,0,2,78,0.0
0.91,0,0,0,0,4,2,4,0,2,21,1.0
0.884,2,1,2,1,0,1,3,1,2,5,0.0
0.848,0,1,0,1,0,15,3,3,1,31,0.0
0.527,0,1,0,0,0,5,0,0,1,43,1.0
0.698,0,1,0,1,0,1,3,1,10,4,0.0
0.91,0,1,0,0,0,5,6,0,1,114,0.0
0.926,0,1,0,0,3,12,6,0,10,35,0.0
0.55,0,1,2,0,0,2,3,3,1,41,0.0
0.794,0,1,0,0,0,9,0,0,1,36,0.0
0.92,0,1,0,0,2,10,3,0,1,52,0.0
0.925,0,1,0,0,0,2,3,0,0,170,0.0
0.92,0,1,0,1,0,14,2,0,1,204,0.0
0.939,0,1,0,0,0,1,2,0,10,157,0.0
0.91,0,1,0,0,0,1,2,0,2,7,0.0
0.92,0,1,0,0,0,17,4,0,4,192,1.0
0.926,0,1,0,0,3,5,4,0,1,39,0.0
0.939,0,0,1,0,0,9,4,0,2,39,0.0
0.624,0,1,0,1,0,8,2,0,1,4,1.0
0.926,0,0,1,0,0,9,2,0,0,74,0.0
0.91,0,1,0,0,0,11,6,0,1,51,0.0
0.624,0,0,0,0,2,6,6,0,1,58,1.0
0.878,0,1,2,1,0,17,4,0,1,102,0.0
0.92,0,0,1,0,0,5,1,2,1,81,0.0
0.897,0,1,0,0,0,7,1,0,10,39,1.0
0.5579999999999999,0,0,1,2,0,2,1,0,0,100,0.0
0.878,0,1,0,2,0,11,7,0,3,178,0.0
0.55,0,0,1,0,0,1,7,0,1,101,1.0
0.897,0,1,0,1,0,7,7,0,1,65,0.0
0.624,0,1,0,0,0,3,1,0,1,44,0.0
0.939,0,0,0,2,0,3,2,0,3,59,0.0
0.91,0,0,1,0,0,6,2,0,1,35,0.0
0.939,0,1,0,0,0,17,2,0,10,46,0.0
0.836,0,1,1,2,0,3,0,0,1,10,0.0
0.92,0,1,0,0,3,1,0,0,10,46,1.0
0.579,0,0,0,0,3,3,0,0,1,21,1.0
0.624,0,1,0,1,0,16,3,0,3,91,1.0
0.624,0,0,0,0,0,8,3,0,1,111,1.0
0.91,0,1,0,0,0,8,3,1,1,104,0.0
0.8270000000000001,0,1,0,0,0,19,2,0,0,10,0.0
0.92,0,0,1,2,0,6,2,0,0,48,0.0
0.887,0,1,0,0,2,14,5,0,1,64,0.0
0.843,0,1,0,0,0,14,5,0,1,24,0.0
0.92,0,0,1,2,0,4,4,0,1,23,0.0
0.91,0,1,0,3,0,3,5,0,2,10,0.0
0.92,0,1,0,0,3,3,4,0,1,26,0.0
0.836,0,1,2,0,0,1,4,0,2,29,0.0
0.624,0,1,0,0,0,7,1,1,1,11,1.0
0.624,0,1,0,0,0,19,1,0,10,50,1.0
0.624,0,1,0,0,0,1,1,0,1,49,0.0
0.925,0,0,1,0,0,3,1,4,2,13,0.0
0.92,0,1,0,0,0,1,5,0,1,83,0.0
0.92,0,1,0,0,0,17,7,4,10,148,0.0
0.624,0,1,0,1,0,5,5,4,2,44,0.0
0.926,0,0,0,2,0,2,5,0,0,67,0.0
0.92,1,1,0,0,0,11,7,0,1,110,0.0
0.91,0,1,0,0,0,18,1,0,10,41,0.0
0.92,0,1,0,0,0,3,1,0,1,90,0.0
0.92,0,0,1,2,0,3,1,0,1,56,0.0
0.915,1,1,0,0,0,1,0,0,10,37,0.0
0.926,0,0,1,1,0,11,3,2,1,11,0.0
0.795,0,1,0,1,0,1,1,2,10,99,0.0
0.884,0,1,0,0,2,5,5,0,1,28,0.0
0.92,0,1,0,0,2,1,6,5,10,28,0.0
0.91,0,0,1,2,2,1,6,5,1,298,0.0
0.84,0,0,1,0,0,5,0,0,1,33,1.0
0.55,0,1,0,0,0,3,0,0,2,64,0.0
0.836,1,1,0,1,0,6,0,0,1,122,0.0
0.925,1,0,1,2,0,9,0,0,1,24,0.0
0.92,0,1,0,0,0,1,7,0,10,4,1.0
0.92,0,1,0,0,0,19,2,0,10,184,0.0
0.856,0,1,0,0,0,5,0,0,0,100,0.0
0.92,0,1,0,0,0,1,2,0,10,22,0.0
0.92,0,1,0,0,0,14,0,0,10,58,0.0
0.92,0,0,1,2,0,11,0,0,4,8,0.0
0.899,0,0,1,2,0,6,0,0,1,103,0.0
0.913,0,1,0,0,5,16,2,2,1,35,0.0
0.89,0,1,1,0,0,2,0,0,1,86,0.0
0.887,0,1,0,0,0,1,5,0,1,17,0.0
0.939,0,1,0,0,0,14,7,2,1,44,0.0
0.926,0,1,0,0,0,15,2,0,1,23,0.0
0.794,0,1,0,1,0,18,0,0,1,21,0.0
0.926,0,1,1,0,0,8,0,1,1,316,0.0
0.91,0,1,0,0,0,15,3,0,2,94,0.0
0.762,0,1,1,2,0,9,3,0,1,18,0.0
0.855,0,1,0,0,0,16,5,0,1,90,0.0
0.91,1,1,0,1,0,2,1,4,1,29,0.0
0.924,0,1,0,0,0,8,6,0,10,17,0.0
0.92,0,1,0,0,0,1,6,0,2,24,1.0
0.624,0,0,0,0,3,10,6,0,0,290,1.0
0.624,0,1,1,0,0,6,3,0,10,39,1.0
0.926,0,0,1,0,0,5,3,3,1,21,0.0
0.8959999999999999,0,1,0,1,0,1,3,3,0,21,0.0
0.926,0,1,0,0,0,19,3,1,2,45,0.0
0.479,0,0,1,2,0,1,3,1,1,14,1.0
0.624,0,0,0,2,0,0,3,1,0,63,1.0
0.8270000000000001,0,1,0,0,0,1,0,0,10,65,1.0
0.92,0,1,0,1,0,11,1,0,10,23,0.0
0.743,0,1,1,1,0,0,0,0,1,19,0.0
0.55,0,0,1,0,0,5,3,0,1,102,1.0
0.624,0,0,1,0,0,6,2,0,1,21,1.0
0.762,0,1,1,2,0,10,2,5,1,43,0.0
0.939,0,1,0,1,0,14,0,1,1,12,0.0
0.92,0,0,1,0,0,8,0,1,1,39,1.0
0.691,0,0,2,0,0,1,0,0,0,25,0.0
0.91,0,1,0,0,0,16,4,0,1,46,0.0
0.924,0,1,0,1,0,16,2,4,1,37,0.0
0.92,0,1,0,0,0,1,1,2,10,84,0.0
0.923,0,1,1,0,0,4,2,0,1,28,0.0
0.926,0,1,0,1,0,9,2,0,10,36,0.0
0.92,1,1,0,0,1,1,7,0,2,55,1.0
0.802,0,1,0,1,0,11,1,0,1,7,0.0
0.924,0,0,1,0,0,10,4,2,1,11,0.0
0.754,0,1,0,1,1,1,4,2,2,26,0.0
0.698,0,1,2,0,0,9,3,1,1,44,0.0
0.92,0,1,0,0,5,13,3,1,1,7,0.0
0.794,0,1,2,0,0,5,5,0,1,41,0.0
0.698,0,0,0,1,0,13,0,2,10,18,0.0
0.887,0,1,2,0,0,8,0,2,1,146,1.0
0.624,0,0,1,0,0,2,0,2,0,14,1.0
0.926,0,1,1,0,0,0,0,0,0,116,0.0
0.92,0,1,0,2,0,1,0,0,10,92,0.0
0.754,0,1,0,0,0,7,4,0,1,22,0.0
0.91,0,0,0,0,4,2,0,0,2,48,1.0
0.92,0,1,0,0,0,1,0,0,2,44,0.0
0.698,0,1,0,1,0,9,5,0,3,87,0.0
0.91,0,1,1,1,0,7,4,4,3,114,0.0
0.92,1,1,0,1,0,17,2,4,3,304,0.0
0.92,1,1,0,1,0,1,1,0,10,150,0.0
0.926,0,1,0,1,0,18,3,3,10,36,0.0
0.92,0,1,0,1,2,1,2,0,2,96,0.0
0.949,0,1,0,1,0,16,6,0,4,13,0.0
0.843,0,1,2,0,0,18,2,0,1,50,0.0
0.92,0,1,0,0,0,17,2,0,10,94,0.0
0.624,0,1,1,0,0,9,2,0,1,102,1.0
0.92,0,1,1,0,0,16,1,1,1,101,0.0
0.84,0,1,0,0,0,8,5,0,1,9,0.0
0.579,0,0,1,0,3,3,5,0,0,11,0.0
0.91,2,1,0,1,0,1,3,0,1,21,0.0
0.802,2,0,0,2,0,2,3,0,0,13,0.0
0.91,0,1,0,0,0,1,0,0,1,37,0.0
0.92,0,1,0,0,1,15,3,1,4,152,0.0
0.91,0,1,0,0,0,1,0,0,1,27,0.0
0.624,0,0,1,0,0,4,0,0,1,16,1.0
0.91,0,0,1,2,0,6,0,0,0,96,0.0
0.698,0,1,0,1,0,12,0,0,2,60,0.0
0.64,0,0,1,0,0,5,0,0,1,47,0.0
0.92,0,1,0,0,0,1,6,0,3,100,0.0
0.91,0,1,0,1,0,14,5,1,1,42,0.0
0.91,0,0,1,1,1,1,5,1,3,94,0.0
0.743,0,1,0,1,0,17,2,0,1,32,0.0
0.624,0,1,0,0,0,6,0,1,4,17,1.0
0.8270000000000001,0,1,0,1,0,14,3,1,1,192,0.0
0.926,0,1,0,1,0,15,3,0,2,96,0.0
0.855,0,1,0,0,0,11,3,0,2,84,1.0
0.92,0,1,0,1,1,4,6,0,2,23,0.0
0.682,0,1,0,0,1,1,6,0,1,19,0.0
0.624,0,0,1,0,1,2,6,0,1,50,1.0
0.887,0,0,1,1,0,8,6,2,3,38,1.0
0.855,0,1,0,1,0,12,1,0,2,7,0.0
0.884,0,1,0,0,0,7,6,0,2,140,0.0
0.887,0,0,2,0,0,2,6,0,0,36,0.0
0.74,0,1,1,0,0,11,2,0,10,32,0.0
0.92,0,0,0,1,0,16,2,4,1,276,0.0
0.939,0,1,0,0,0,14,3,0,10,67,0.0
0.92,0,0,1,0,0,5,4,4,3,6,0.0
0.698,0,1,1,1,0,2,0,0,3,95,0.0
0.923,0,0,1,0,0,2,1,0,1,25,0.0
0.624,0,1,1,0,0,0,1,0,1,28,1.0
0.698,0,1,2,1,0,7,1,0,1,65,1.0
0.55,0,1,0,0,0,11,0,0,1,40,1.0
0.624,0,1,2,1,0,6,0,0,4,30,0.0
0.698,0,1,0,0,0,12,0,0,3,184,1.0
0.738,0,1,1,0,0,5,3,3,2,166,0.0
0.92,0,0,1,0,1,6,3,3,1,46,0.0
0.897,0,1,0,1,0,6,7,0,1,121,0.0
0.926,0,1,0,0,0,1,7,0,10,92,0.0
0.92,0,1,0,0,0,4,7,0,2,136,1.0
0.91,0,1,0,2,0,9,4,0,3,77,0.0
0.856,0,1,0,0,0,2,4,0,1,32,1.0
0.83,0,1,0,0,0,8,0,0,1,162,0.0
0.624,0,1,0,1,0,0,1,0,0,13,1.0
0.887,0,1,0,0,0,1,0,1,1,45,0.0
0.925,1,1,0,0,0,19,4,1,2,32,0.0
0.926,0,0,1,2,0,13,4,1,0,32,0.0
0.555,0,1,0,0,0,4,4,1,1,50,0.0
0.754,0,1,0,0,0,7,4,1,1,27,1.0
0.624,0,1,0,1,0,8,0,0,1,43,1.0
0.624,0,1,1,2,0,4,0,0,0,75,0.0
0.556,0,1,0,0,2,6,0,0,1,34,1.0
0.92,0,1,0,0,1,17,3,1,1,51,0.0
0.579,0,1,0,0,0,5,3,1,1,100,1.0
0.925,0,1,0,0,0,10,1,0,10,29,1.0
0.92,0,1,0,0,0,13,3,0,10,34,0.0
0.804,0,1,0,1,0,14,0,0,10,30,0.0
0.624,0,1,0,1,0,0,0,0,1,44,1.0
0.913,0,1,0,3,0,15,3,1,10,76,0.0
0.92,0,1,2,1,4,10,0,4,2,146,0.0
0.698,0,1,0,1,0,14,0,4,10,88,1.0
0.624,1,1,0,1,0,7,2,0,4,40,0.0
0.92,0,1,0,0,0,1,1,2,2,47,0.0
0.624,0,0,0,2,0,2,1,2,0,84,0.0
0.802,0,1,2,0,0,9,4,0,1,149,0.0
0.92,0,0,0,0,0,3,2,2,1,73,0.0
0.91,0,1,0,0,0,10,1,0,1,82,0.0
0.92,0,1,0,0,1,1,1,0,10,154,0.0
0.794,0,0,0,2,1,4,1,0,10,288,0.0
0.624,0,1,0,0,0,7,1,1,2,35,0.0
0.926,0,1,2,0,0,15,5,0,10,83,1.0
0.92,1,0,2,0,0,5,5,0,0,31,0.0
0.92,0,1,0,0,0,9,4,2,3,100,0.0
0.769,0,1,0,1,0,10,7,0,2,28,0.0
0.624,1,1,0,0,0,11,6,0,1,56,1.0
0.92,1,1,0,0,0,6,1,0,1,96,0.0
0.698,0,1,0,3,0,1,0,0,10,7,0.0
0.624,0,1,0,1,0,15,6,0,1,13,0.0
0.624,0,1,1,0,0,9,2,0,1,58,1.0
0.579,0,1,0,0,0,5,3,1,1,16,1.0
0.91,0,1,0,1,0,7,2,0,10,50,1.0
0.92,0,1,0,0,3,1,5,0,10,47,0.0
0.926,0,0,1,2,3,2,5,0,1,5,0.0
0.92,0,0,1,0,0,2,0,0,1,48,0.0
0.91,0,1,0,0,5,3,0,0,2,19,0.0
0.899,0,1,0,0,0,1,0,1,1,27,0.0
0.887,0,1,0,0,0,1,0,1,10,3,0.0
0.92,0,1,0,1,0,1,0,1,1,25,0.0
0.92,0,1,0,0,1,3,2,0,2,45,0.0
0.926,0,1,2,1,0,1,0,0,4,102,1.0
0.698,0,0,1,0,0,11,0,0,0,22,1.0
